latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-32.3917,-60.76065,338.6,0.42,0.37,2020-08-12,1736,1,nominal,2.0NRT,297.1,6.6,D
-32.35124,-60.72274,354.1,0.41,0.37,2020-08-12,1736,1,nominal,2.0NRT,307.1,16.2,D
-32.35183,-60.72717,354,0.41,0.37,2020-08-12,1736,1,nominal,2.0NRT,303.3,16.2,D
-32.34779,-60.72338,327.5,0.41,0.37,2020-08-12,1736,1,nominal,2.0NRT,291.8,16.2,D
-32.34838,-60.72781,345.2,0.41,0.37,2020-08-12,1736,1,nominal,2.0NRT,296.9,16.2,D
-32.37347,-61.02533,344.7,0.42,0.38,2020-08-12,1736,1,nominal,2.0NRT,288.1,4.2,D
-32.37117,-61.035,367,0.42,0.38,2020-08-12,1736,1,high,2.0NRT,290.5,8,D
-32.31289,-60.59449,330.5,0.41,0.37,2020-08-12,1736,1,nominal,2.0NRT,293.5,6,D
-32.31348,-60.59887,340,0.41,0.37,2020-08-12,1736,1,nominal,2.0NRT,300.8,6,D
-32.37058,-61.03049,333.6,0.42,0.38,2020-08-12,1736,1,nominal,2.0NRT,286.3,8,D
-32.31004,-60.59951,336.2,0.41,0.37,2020-08-12,1736,1,nominal,2.0NRT,296.3,6,D
-32.31063,-60.6039,333.6,0.41,0.37,2020-08-12,1736,1,nominal,2.0NRT,292.7,34.6,D
-32.29953,-60.75953,339.9,0.42,0.37,2020-08-12,1736,1,nominal,2.0NRT,295.4,3.9,D
-32.26804,-60.56648,340.9,0.41,0.37,2020-08-12,1736,1,nominal,2.0NRT,287,4.2,D
-32.24474,-60.60222,337.1,0.41,0.37,2020-08-12,1736,1,nominal,2.0NRT,293.3,9.9,D
-32.19941,-60.57932,339.2,0.41,0.37,2020-08-12,1736,1,nominal,2.0NRT,301.8,11.8,D
-32.3675,-62.06367,327.9,0.46,0.39,2020-08-12,1736,1,nominal,2.0NRT,294.4,4,D
-31.36068,-55.53466,329,0.44,0.38,2020-08-12,1736,1,nominal,2.0NRT,287.4,3.7,D
-31.36149,-55.53929,347,0.44,0.38,2020-08-12,1736,1,nominal,2.0NRT,290.4,9.6,D
-32.96598,-68.62758,330.9,0.35,0.57,2020-08-12,1736,1,nominal,2.0NRT,295.5,4.1,D
-32.96625,-68.63136,340.8,0.35,0.57,2020-08-12,1736,1,nominal,2.0NRT,293.6,4.9,D
-32.87966,-68.68604,367,0.35,0.57,2020-08-12,1736,1,high,2.0NRT,295.2,11.8,D
-32.88081,-68.68556,367,0.35,0.57,2020-08-12,1736,1,high,2.0NRT,293.3,6.3,D
-32.88109,-68.68936,339,0.35,0.57,2020-08-12,1736,1,nominal,2.0NRT,291.7,6.3,D
-32.86415,-68.6758,335.5,0.35,0.57,2020-08-12,1736,1,nominal,2.0NRT,293.8,3.6,D
-32.63129,-65.92071,341.2,0.48,0.48,2020-08-12,1736,1,nominal,2.0NRT,290.7,6.1,D
-32.63176,-65.92579,349.6,0.48,0.48,2020-08-12,1736,1,nominal,2.0NRT,303.4,33.1,D
-32.63224,-65.93089,335.3,0.48,0.48,2020-08-12,1736,1,nominal,2.0NRT,288.1,33.1,D
-32.62681,-65.92123,351.8,0.48,0.48,2020-08-12,1736,1,nominal,2.0NRT,296.4,6.6,D
-32.62729,-65.92629,350.1,0.48,0.48,2020-08-12,1736,1,nominal,2.0NRT,293.5,10.2,D
-32.62233,-65.92166,332,0.48,0.48,2020-08-12,1736,1,nominal,2.0NRT,293.5,6.6,D
-32.6228,-65.92673,345.3,0.48,0.48,2020-08-12,1736,1,nominal,2.0NRT,296.2,10.2,D
-32.62328,-65.93184,344.5,0.48,0.48,2020-08-12,1736,1,nominal,2.0NRT,290.1,10.2,D
-32.61832,-65.92725,351.3,0.48,0.48,2020-08-12,1736,1,nominal,2.0NRT,301.1,50.2,D
-32.61385,-65.9278,352.6,0.48,0.48,2020-08-12,1736,1,nominal,2.0NRT,300,50.2,D
-32.61432,-65.93291,354.9,0.48,0.48,2020-08-12,1736,1,nominal,2.0NRT,299.8,50.2,D
-32.04802,-61.37088,336.2,0.43,0.38,2020-08-12,1736,1,nominal,2.0NRT,293.2,4.3,D
-32.04862,-61.37546,344.2,0.43,0.38,2020-08-12,1736,1,nominal,2.0NRT,293.5,4.3,D
-32.0142,-61.49941,333.9,0.44,0.38,2020-08-12,1736,1,nominal,2.0NRT,288.7,6.6,D
-31.82339,-60.63062,347.5,0.41,0.37,2020-08-12,1736,1,nominal,2.0NRT,300.2,14.7,D
-31.67835,-60.64352,327.1,0.41,0.37,2020-08-12,1736,1,nominal,2.0NRT,286.6,4.6,D
-31.69007,-60.73019,329.8,0.41,0.37,2020-08-12,1736,1,nominal,2.0NRT,292.1,3.5,D
-31.67434,-60.63982,326.8,0.41,0.37,2020-08-12,1736,1,nominal,2.0NRT,289.7,1.5,D
-31.68664,-60.73083,330.3,0.41,0.37,2020-08-12,1736,1,nominal,2.0NRT,294.9,3.5,D
-31.68262,-60.72712,329.1,0.41,0.37,2020-08-12,1736,1,nominal,2.0NRT,291.8,2.7,D
-31.65096,-60.6486,331.7,0.41,0.37,2020-08-12,1736,1,nominal,2.0NRT,288.4,10.8,D
-31.65154,-60.65293,292.4,0.41,0.37,2020-08-12,1736,1,low,2.0NRT,297.6,10.8,D
-31.64754,-60.64924,350.6,0.41,0.37,2020-08-12,1736,1,nominal,2.0NRT,294.9,10.8,D
-31.64812,-60.65356,331.7,0.41,0.37,2020-08-12,1736,1,nominal,2.0NRT,293.5,10.8,D
-31.60404,-60.38043,330.9,0.4,0.37,2020-08-12,1736,1,nominal,2.0NRT,290.9,5.5,D
-31.5237,-60.3033,330.6,0.4,0.37,2020-08-12,1736,1,nominal,2.0NRT,290.1,5.8,D
-32.15325,-65.79605,327.8,0.47,0.48,2020-08-12,1736,1,nominal,2.0NRT,294.8,4.6,D
-32.15372,-65.80108,326.2,0.47,0.48,2020-08-12,1736,1,low,2.0NRT,298.2,3.9,D
-31.33486,-60.17732,343.5,0.4,0.37,2020-08-12,1736,1,nominal,2.0NRT,299,11.8,D
-31.32032,-60.19728,336.3,0.4,0.37,2020-08-12,1736,1,nominal,2.0NRT,298.5,11.9,D
-31.21787,-60.01894,327.5,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,292,1.7,D
-32.10644,-68.22515,338.1,0.32,0.55,2020-08-12,1736,1,nominal,2.0NRT,292.5,1.2,D
-32.10134,-68.22568,348.8,0.32,0.55,2020-08-12,1736,1,nominal,2.0NRT,296.3,3.8,D
-32.07629,-68.36971,336.3,0.33,0.55,2020-08-12,1736,1,nominal,2.0NRT,296.4,1.5,D
-31.06518,-59.65112,335,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,298.4,2.1,D
-31.11376,-60.04746,330.1,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,297.3,15.6,D
-31.08218,-59.9474,345.3,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,299.3,5.5,D
-31.9961,-68.36205,334.7,0.33,0.55,2020-08-12,1736,1,nominal,2.0NRT,294.6,5.4,D
-31.99637,-68.36559,355.6,0.33,0.55,2020-08-12,1736,1,nominal,2.0NRT,300,5.4,D
-31.06186,-59.92591,350.3,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,298,7.5,D
-31.06145,-59.94716,367,0.39,0.36,2020-08-12,1736,1,high,2.0NRT,338.3,76.1,D
-31.0591,-59.93068,330.2,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,287.1,49.4,D
-31.06086,-59.94305,333.7,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,299.8,76.1,D
-31.06204,-59.95128,349.8,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,296.9,25,D
-31.06263,-59.95541,339.4,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,295.2,25,D
-31.06381,-59.96365,330.4,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,291.9,18.7,D
-31.05868,-59.95193,339.1,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,295,25,D
-31.0681,-60.01796,332,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,301.8,3.2,D
-31.01731,-59.87957,340,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,294.3,5,D
-31.0096,-59.89795,325.7,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,293.3,1.3,D
-31.00624,-59.8986,342.9,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,295.8,8.7,D
-31.00683,-59.90271,326.2,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,295.7,5,D
-31.01328,-59.94798,341.2,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,297.2,4.9,D
-31.00992,-59.94863,338.8,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,294.6,4.9,D
-31.02455,-60.25531,328,0.4,0.37,2020-08-12,1736,1,nominal,2.0NRT,292.4,1.8,D
-30.95215,-59.84475,329.6,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,293.8,2.6,D
-31.05684,-60.58567,330.6,0.4,0.37,2020-08-12,1736,1,nominal,2.0NRT,285.1,3.2,D
-30.94501,-59.93895,344.9,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,303.8,11.3,D
-30.92634,-59.83291,346.4,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,297.8,8.8,D
-30.922,-59.85059,345.5,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,296.7,5.8,D
-30.91924,-59.85534,335.8,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,297.5,7.6,D
-30.9041,-59.77414,334.7,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,296.7,2.3,D
-30.91647,-59.86008,329.9,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,299.7,2.9,D
-30.92999,-59.95452,337.2,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,297.9,8.5,D
-30.94071,-60.05404,328,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,296.5,3.1,D
-30.93734,-60.05468,332,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,297.1,3.1,D
-31.83543,-68.5315,333.8,0.34,0.56,2020-08-12,1736,1,nominal,2.0NRT,296,1.9,D
-30.89713,-59.89332,332.9,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,294.8,6.3,D
-30.89378,-59.89397,329.1,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,290.1,6.3,D
-30.88515,-59.85772,339.3,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,298.4,3.2,D
-30.88749,-59.87411,331.5,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,295.2,2,D
-30.89101,-59.89872,340.2,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,304.9,13.3,D
-30.88766,-59.89937,327.3,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,293.7,13.3,D
-30.87903,-59.86312,328.8,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,290.7,1.7,D
-30.88079,-59.87541,331.3,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,295.2,32.1,D
-30.88255,-59.88771,328.2,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,293,2.1,D
-30.87568,-59.86377,326.9,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,294.7,1.7,D
-30.87744,-59.87606,331.7,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,293.9,32.1,D
-30.8792,-59.88836,330.5,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,293.4,2.1,D
-30.87978,-59.89246,329.3,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,298.1,6.8,D
-30.87652,-59.87983,367,0.39,0.36,2020-08-12,1736,1,high,2.0NRT,328.8,97.2,D
-30.8783,-59.89212,338.6,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,297.5,19.2,D
-30.87435,-59.88866,330,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,292.2,5,D
-30.87495,-59.89276,341.8,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,292.4,19.2,D
-30.87731,-59.90916,333.6,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,294.9,4.7,D
-30.87909,-59.92147,330,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,298.4,12,D
-30.89445,-60.02833,343.6,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,293.2,5.8,D
-30.86707,-59.88586,353.8,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,301,8,D
-30.86766,-59.88996,331.6,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,295.1,8,D
-30.86371,-59.88651,330.7,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,294.3,10.1,D
-30.86431,-59.89061,353.9,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,305.1,10.1,D
-30.8316,-59.78343,341.1,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,297.9,7.1,D
-30.90752,-60.31516,345.9,0.4,0.37,2020-08-12,1736,1,nominal,2.0NRT,286.7,6.7,D
-30.90811,-60.31933,332,0.4,0.37,2020-08-12,1736,1,nominal,2.0NRT,287.2,3.4,D
-30.82885,-59.78817,337.8,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,293.9,2.7,D
-30.82944,-59.79225,329.5,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,292.4,1.8,D
-30.9059,-60.32831,332.9,0.4,0.37,2020-08-12,1736,1,nominal,2.0NRT,287.2,2.7,D
-30.82314,-59.7725,327.3,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,296,2.9,D
-30.84456,-59.94498,335.8,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,294,8.9,D
-30.85985,-60.05188,338.8,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,292.2,4.4,D
-30.83591,-59.90872,337.2,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,295.6,3.8,D
-30.84121,-59.94563,345.9,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,297.4,8.9,D
-30.85649,-60.05251,347.6,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,292.7,4.4,D
-30.83256,-59.90937,348.8,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,301.7,12.5,D
-30.83668,-59.93807,332.5,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,297.9,10.7,D
-30.83727,-59.94217,338.8,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,294.7,5.1,D
-30.81597,-59.93784,336.1,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,296.1,6,D
-30.81203,-59.93439,342.6,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,297.4,8.9,D
-30.81262,-59.93849,349.1,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,300.5,6,D
-30.80868,-59.93504,337.5,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,298.2,3.5,D
-30.75669,-59.8012,330.8,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,294.5,4.1,D
-30.72458,-59.69864,345.8,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,300.4,6.3,D
-30.72813,-59.72304,326,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,297.1,1.8,D
-30.72872,-59.7271,325.6,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,293.4,0.8,D
-30.72479,-59.72369,348.8,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,297.1,5.4,D
-30.75139,-59.90717,329.4,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,294,2.7,D
-30.71337,-59.69247,329.7,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,292.9,4.4,D
-30.71438,-59.74663,327.5,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,297,1.8,D
-30.71615,-59.75879,339.3,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,295,47,D
-30.71281,-59.75944,367,0.39,0.36,2020-08-12,1736,1,high,2.0NRT,334.6,47,D
-30.71045,-59.74321,342.5,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,298.7,6.1,D
-30.71222,-59.75538,343.5,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,307.5,47,D
-30.73876,-59.93904,341.9,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,296,8.2,D
-30.73935,-59.94313,333,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,295.7,3,D
-30.70711,-59.74386,347.1,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,300.4,13.7,D
-30.7077,-59.74793,330.9,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,292.2,3.8,D
-30.70829,-59.752,344.7,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,295.8,3.8,D
-30.70888,-59.75603,339.6,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,291.5,11.4,D
-30.70947,-59.76009,344.5,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,297.7,11.4,D
-30.70318,-59.74044,348,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,297.5,13.7,D
-30.70377,-59.74451,355.8,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,298.8,13.7,D
-30.70436,-59.74858,336.9,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,294.8,3.8,D
-30.70495,-59.75265,325.1,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,293.1,3.8,D
-30.70553,-59.75668,346.5,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,292.4,11.4,D
-30.70612,-59.76074,346,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,292.5,11.4,D
-30.69865,-59.73296,335.3,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,296.4,7.7,D
-30.69925,-59.73703,337.9,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,300,7.7,D
-30.69983,-59.74109,345.9,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,293.9,14.8,D
-30.70102,-59.74923,339.3,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,297.2,5.4,D
-30.70219,-59.75732,342,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,299.6,22.7,D
-30.69531,-59.7336,345.8,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,297.2,7.7,D
-30.6959,-59.73767,328.1,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,291.4,7.7,D
-30.69649,-59.74174,353.2,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,299.5,14.8,D
-30.69708,-59.74581,328.4,0.39,0.36,2020-08-12,1736,1,low,2.0NRT,299.9,14.8,D
-30.69767,-59.74988,347.6,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,291.6,5.4,D
-30.69885,-59.75797,332.1,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,288.5,22.7,D
-30.69197,-59.73426,367,0.39,0.36,2020-08-12,1736,1,high,2.0NRT,339.7,70.3,D
-30.69256,-59.73832,328.8,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,289.6,70.3,D
-30.69374,-59.74646,338.4,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,306.6,56.2,D
-30.69433,-59.75053,346.9,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,310.6,120.2,D
-30.69099,-59.75118,367,0.39,0.36,2020-08-12,1736,1,high,2.0NRT,351.7,120.2,D
-30.68863,-59.73491,330.5,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,292.4,70.3,D
-30.6904,-59.74711,330.9,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,303.9,56.2,D
-30.6847,-59.73149,367,0.39,0.36,2020-08-12,1736,1,high,2.0NRT,296.1,7.7,D
-30.68411,-59.72742,340.4,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,296.3,7.7,D
-30.68529,-59.73556,350.6,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,291,6.6,D
-30.68706,-59.74776,329.8,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,291.5,2.8,D
-30.68765,-59.75183,345.7,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,293.9,7.9,D
-30.71295,-59.92719,326.3,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,293.3,2,D
-30.68136,-59.73214,334.2,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,293.4,7.7,D
-30.68195,-59.73621,338.7,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,294.8,6.6,D
-30.67978,-59.74499,325.3,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,293.5,3.3,D
-30.70013,-59.93386,350.9,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,300,10,D
-30.70071,-59.93796,329.5,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,291.8,10,D
-30.69736,-59.9386,342.8,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,295.2,10,D
-30.6377,-59.5738,328.2,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,289.8,3,D
-30.66679,-59.79768,343.6,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,294.4,12.1,D
-30.66738,-59.80175,345.5,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,297.6,12.1,D
-30.66344,-59.79833,341.3,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,296.9,12.1,D
-30.66403,-59.8024,341.4,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,301.1,12.1,D
-30.66462,-59.80647,328.4,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,290.7,3.2,D
-30.6344,-59.64528,343.1,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,291,15.1,D
-30.65793,-59.80777,335.6,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,291.3,3.9,D
-30.65458,-59.80841,334.3,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,288.8,3.5,D
-30.61887,-59.58583,338.2,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,298.1,11.5,D
-30.6169,-59.58573,326.5,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,291.4,2.2,D
-30.69442,-60.11982,338.3,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,296,4.4,D
-30.61224,-59.62411,338.4,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,292.2,6.6,D
-30.61284,-59.62816,345,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,297.1,6.6,D
-30.58817,-59.74137,348.8,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,299.8,10.6,D
-30.58484,-59.74202,344.3,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,296.5,4.6,D
-30.55273,-59.56919,338.6,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,294,4.5,D
-30.53918,-59.54693,326.5,0.39,0.36,2020-08-12,1736,1,low,2.0NRT,298.9,1.6,D
-30.57479,-59.81493,333.5,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,297.8,18.8,D
-30.61814,-60.11752,338.5,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,296.9,6.3,D
-30.57145,-59.81558,331.4,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,294.8,18.8,D
-30.61478,-60.11816,338.7,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,297.7,6.3,D
-30.54987,-59.69044,333.2,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,292.8,8.9,D
-30.45918,-59.16934,330.4,0.38,0.36,2020-08-12,1736,1,nominal,2.0NRT,294.1,2.2,D
-30.44109,-59.09447,333.8,0.38,0.36,2020-08-12,1736,1,nominal,2.0NRT,296.6,3.3,D
-30.43777,-59.09515,340.4,0.38,0.36,2020-08-12,1736,1,nominal,2.0NRT,298.4,3.3,D
-30.45387,-59.35634,330,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,298.3,2.2,D
-30.45446,-59.36036,328.3,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,292.4,2.2,D
-30.47421,-59.68001,349.7,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,290.5,4.7,D
-30.7457,-61.66942,327.5,0.43,0.38,2020-08-12,1736,1,nominal,2.0NRT,296,2.2,D
-31.43601,-68.42319,367,0.33,0.55,2020-08-12,1736,1,high,2.0NRT,302.2,14.8,D
-30.46343,-59.72374,332.7,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,296.1,4.1,D
-30.46402,-59.72778,353.9,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,297.4,15.8,D
-30.46068,-59.72843,345.3,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,300,24.3,D
-30.49436,-60.08172,329.5,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,291.8,1.6,D
-30.44006,-59.72828,325.5,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,293,2.1,D
-30.49042,-60.07827,341.4,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,291.9,3.8,D
-30.45861,-59.90409,335.1,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,293.9,3,D
-30.37583,-59.3842,329.3,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,290.9,1.6,D
-30.44314,-59.84439,329.2,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,295.1,1.6,D
-30.45309,-59.91352,344.9,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,295.9,111.9,D
-30.44038,-59.84911,335.5,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,296.2,4.4,D
-30.44097,-59.85316,337.2,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,297.1,4.4,D
-30.44155,-59.85723,340.3,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,304.1,26.5,D
-30.43866,-59.8489,329.7,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,295.7,8.5,D
-30.43925,-59.85296,346.9,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,302.5,8.5,D
-30.43984,-59.85703,334.2,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,295.9,16.1,D
-30.44398,-59.88546,340.9,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,297,4.9,D
-30.4365,-59.85767,332.9,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,293.5,16.1,D
-30.4247,-59.84742,346.3,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,295,5.1,D
-30.37323,-59.56639,337.1,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,295.7,3.1,D
-30.33677,-59.36669,330.1,0.38,0.36,2020-08-12,1736,1,nominal,2.0NRT,295.5,3.1,D
-30.35206,-59.56226,331.8,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,294.3,1.7,D
-30.34873,-59.56291,333.2,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,294.7,2.4,D
-30.32778,-59.58358,338.9,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,299.2,4.1,D
-30.32837,-59.5876,335.1,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,297.2,3,D
-30.30962,-59.48366,330.3,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,292.9,2.1,D
-30.29135,-59.88889,341.7,0.39,0.36,2020-08-12,1736,1,nominal,2.0NRT,293.7,5.9,D
